"ANO","MES","codigo","nombreC","nombreV","FuenteC","FuenteV","VALOR","varmensual","varanual"
2006,4,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",3179947,8.60775178548314,NA
2006,5,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",3275287,2.99816317693345,NA
2006,6,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",3116060,-4.86146710196694,NA
2006,7,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",3501001,12.3534527576491,NA
2006,8,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",2977015,-14.9667480814773,NA
2006,9,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",3428189,15.1552477901522,NA
2006,10,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",3191518,-6.90367421399462,NA
2006,11,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",3339525,4.63751105273415,NA
2006,12,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",3433767,2.82201810137669,NA
2007,1,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",3272586,-4.69399933076414,28.1248225972969
2007,2,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",3500871,6.9756761166857,8.72685509415422
2007,3,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4100025,17.1144266669637,40.0320500669588
2007,4,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",3731225,-8.99506710324937,17.336075098107
2007,5,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",3918859,5.02875061139438,19.6493314936981
2007,6,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",3729335,-4.83620359905779,19.6811037014692
2007,7,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",3570824,-4.25038244083731,1.9943724666174
2007,8,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4237676,18.6750173069297,42.3464779317538
2007,9,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",3587671,-15.3387139554794,4.65207723378145
2007,10,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",3948348,10.0532350931844,23.7137938748896
2007,11,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",3942647,-0.144389501634608,18.0601133394719
2007,12,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",3610215,-8.431695761756,5.13861307421266
2008,1,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",3712006,2.81952736886861,13.4273018340847
2008,2,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",3886595,4.70335985448299,11.0179438202664
2008,3,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4024439,3.54665201802606,-1.84354973445284
2008,4,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4250960,5.6286354445924,13.9293395600641
2008,5,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4419170,3.95698853905941,12.7667517509561
2008,6,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4513799,2.14132970670963,21.0349566343597
2008,7,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4799822,6.3366357252505,34.4177702401463
2008,8,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5080298,5.84346669522328,19.8840590927669
2008,9,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4568128,-10.0814952193749,27.3285092194909
2008,10,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4434059,-2.93487835717388,12.3016258951845
2008,11,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4133948,-6.76831318663103,4.852095559151
2008,12,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",3771435,-8.76917174575007,4.46566201735908
2009,1,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",3461150,-8.22723976417464,-6.75796321449911
2009,2,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",3915254,13.120032359187,0.737380663537106
2009,3,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4169570,6.4955172767846,3.60624176438008
2009,4,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4482391,7.50247627453191,5.44420554415944
2009,5,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4551388,1.53929007978108,2.99191929706257
2009,6,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4290144,-5.73987539625275,-4.95491713299595
2009,7,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4276720,-0.312903249867604,-10.898362480942
2009,8,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4368282,2.14093978563011,-14.0152408382343
2009,9,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4141211,-5.19817630821453,-9.34555686705802
2009,10,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4280184,3.35585412093226,-3.47029662889014
2009,11,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4337418,1.33718550417459,4.92192935179639
2009,12,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4147669,-4.37469941794865,9.97588451080292
2010,1,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",3666056,-11.6116546426439,5.92017104141687
2010,2,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",3787080,3.3012043460329,-3.2737084235148
2010,3,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4535610,19.7653601191419,8.7788429022657
2010,4,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4497394,-0.842576852948115,0.334709756467028
2010,5,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5023078,11.6886356854658,10.3636517036122
2010,6,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4703588,-6.36044274048701,9.63706579546048
2010,7,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5216063,10.8954058051003,21.9640986550441
2010,8,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5111480,-2.00501796086435,17.0135078275624
2010,9,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4678527,-8.47020823714462,12.9748520420718
2010,10,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5350178,14.3560355641851,24.9987850989584
2010,11,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5220810,-2.41801300816534,20.3667711989022
2010,12,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4831447,-7.45790404171,16.4858381900774
2011,1,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4373726,-9.47378704557869,19.3033057869274
2011,2,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4531188,3.60017980092946,19.6485946956494
2011,3,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4564338,0.731596217150999,0.633387791278351
2011,4,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4870854,6.7154535882312,8.30392000345089
2011,5,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4968216,1.99886919213756,-1.09219884700178
2011,6,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5137078,3.39884578287256,9.21615583677822
2011,7,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5550664,8.05099708433471,6.41481899279207
2011,8,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5467568,-1.497046119167,6.96643633546448
2011,9,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4761380,-12.9159436151503,1.77092063378067
2011,10,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5026709,5.57252309204474,-6.04594837779229
2011,11,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5106379,1.58493360168651,-2.19182464023782
2011,12,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4855948,-4.90427757124961,0.507115156184058
2012,1,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5000254,2.97173692963763,14.3248113850753
2012,2,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4486627,-10.2720181814764,-0.983428628430337
2012,3,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4774715,6.42103745196559,4.60914594843765
2012,4,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4924007,3.12672065243685,1.09124601147971
2012,5,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5235322,6.32239149944344,5.37629603865854
2012,6,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5218429,-0.322673562390241,1.58360453160337
2012,7,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5382598,3.14594679739822,-3.02785396485898
2012,8,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5133876,-4.62085409313495,-6.10311568141448
2012,9,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4664776,-9.13734574033342,-2.02890758561594
2012,10,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5459441,17.0354375001072,8.60865429051095
2012,11,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4886189,-10.5001958991772,-4.31205752647816
2012,12,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4833212,-1.08421921460672,-0.468209297134154
2013,1,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4550815,-5.84284322723688,-8.98832339317163
2013,2,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4524456,-0.579214931830892,0.843150099172496
2013,3,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5402446,19.4054268623675,13.1469836419556
2013,4,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5102126,-5.55896347691398,3.61735878929498
2013,5,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5547817,8.7353977537991,5.96897382816186
2013,6,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4668948,-15.841708549507,-10.5296249120185
2013,7,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5042706,8.00518660734709,-6.31464582716376
2013,8,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4619784,-8.38680660740483,-10.0137206274557
2013,9,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4438885,-3.91574584439446,-4.84248332610183
2013,10,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4811948,8.40443039186643,-11.860060398125
2013,11,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4486127,-6.7710831455369,-8.18760797013787
2013,12,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4806540,7.14230783034007,-0.551848336054781
2014,1,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4356558,-9.36186945287046,-4.26862001641464
2014,2,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4285066,-1.64102027334423,-5.29102283235819
2014,3,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5151204,20.212944211361,-4.65052311490018
2014,4,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4738461,-8.01255395825908,-7.12771499567043
2014,5,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5494233,15.9497355787037,-0.965857381380821
2014,6,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5145222,-6.35231523672185,10.2008846532452
2014,7,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5410288,5.15169219131847,7.28937994798824
2014,8,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4714652,-12.8576519401555,2.05351592195652
2014,9,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4661050,-1.1369237856792,5.00497309572111
2014,10,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5315267,14.0358288368501,10.4597763733108
2014,11,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4629603,-12.8998975968658,3.19821529796192
2014,12,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5087433,9.88918488259145,5.84397508394812
2015,1,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4835092,-4.9600849780233,10.9842219476936
2015,2,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4870320,0.728590066124905,13.6579926656906
2015,3,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5428072,11.4520606448858,5.37482110978327
2015,4,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5904560,8.77821812238305,24.6092349393611
2015,5,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5565560,-5.74132534854418,1.29821578371358
2015,6,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5498266,-1.20911462638081,6.86158925698444
2015,7,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5316910,-3.29842172059337,-1.72593399833798
2015,8,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5092359,-4.22333648679402,8.01134420949839
2015,9,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5123997,0.62128377044902,9.93224702588473
2015,10,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5079365,-0.871038761341976,-4.43819661364142
2015,11,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5195671,2.28977441077773,12.2271391305043
2015,12,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5100541,-1.83094734058411,0.257654498840574
2016,1,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5278088,3.48094447236087,9.16210074182663
2016,2,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5586552,5.84423753450113,14.706056275563
2016,3,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5682754,1.72202818482671,4.69194218499681
2016,4,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5738517,0.98126718137016,-2.81211470456732
2016,5,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5622739,-2.01755958900183,1.02737190866687
2016,6,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5331394,-5.18154941924212,-3.03499321422427
2016,7,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4710588,-11.6443466755599,-11.4036536258842
2016,8,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5299592,12.5038317933982,4.06948920922504
2016,9,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5117567,-3.43469836923295,-0.125487973548775
2016,10,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5706443,11.5069524248535,12.3455983179
2016,11,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5242419,-8.13158039079686,0.899749041076696
2016,12,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4600397,-12.2466746744203,-9.80570492424235
2017,1,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5260308,14.3446532984001,-0.336864409990891
2017,2,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",4510147,-14.2607809276567,-19.2677880739318
2017,3,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5681304,25.967158054937,-0.0255157974460974
2017,4,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",6122063,7.7580604734406,6.6837128826141
2017,5,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5990107,-2.15541721801948,6.53361288866511
2017,6,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5375929,-10.253205827542,0.835334998688898
2017,7,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5992122,11.4620747409424,27.2053934668029
2017,8,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5791750,-3.34392390542115,9.28671490182641
2017,9,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5695597,-1.66017179608926,11.2950157760514
2017,10,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5835551,2.45723143684499,2.2624952181245
2017,11,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5658341,-3.0367312358336,7.93378018811545
2017,12,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5284427,-6.60819134088949,14.8689341376407
2018,1,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5280767,-0.0692601108880868,0.388931598682054
2018,2,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5304821,0.455502013249212,17.6196917750131
2018,3,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",6061353,14.2612163539543,6.68946777007532
2018,4,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",6142886,1.34512871961095,0.340130442956892
2018,5,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",6568629,6.93066744198085,9.65795769591428
2018,6,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5911110,-10.0099883857042,9.95513519616796
2018,7,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5878475,-0.552095968439092,-1.89660691154152
2018,8,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5736489,-2.415354322337,-0.954133034057064
2018,9,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5584731,-2.64548576664228,-1.94652114607125
2018,10,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",6238117,11.6995071024907,6.89850881262112
2018,11,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5977547,-4.17706176399064,5.64133550805793
2018,12,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5923663,-0.9014400054069,12.096600066573
2019,1,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",6359987,7.36578026130116,20.4368039718473
2019,2,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5500771,-13.5097131487847,3.69380983825844
2019,3,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",6453625,17.3221899257395,6.47169039651708
2019,4,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",6394896,-0.910015688857038,4.10246910002888
2019,5,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",6738868,5.37885213457733,2.59169759777878
2019,6,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",6299775,-6.51582728731294,6.57516101036861
2019,7,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",6515575,3.42551916536702,10.8378448492168
2019,8,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",6241615,-4.20469413674158,8.80549060583922
2019,9,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5665229,-9.23456509252814,1.44139440198642
2019,10,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",6241880,10.1787765331287,0.0603226903246605
2019,11,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5733026,-8.15225541022897,-4.09065792372691
2019,12,"Ind18","Mercancías(Tm) en el puerto","Mercaderies(Tm) al port","Puerto Autónomo de València.","Port Autònom de València.",5689240,-0.763750242890927,-3.95739933213621
