Districte;Sexe;Edat3;P1;P2;P3;P3_1_1;P3_1_2;P3_1_3;P3_1_4;P3_1_5;P3_1_6;P3_1_7;P3_1_8;P3_1_9;P3_2_1;P3_2_2;P3_2_3;P3_2_4;P3_2_5;P3_2_6;P3_2_7;P3_2_8;P3_2_9;P3_3_1;P3_3_2;P3_3_3;P3_3_4;P3_3_5;P3_3_6;P3_3_7;P3_3_8;P3_3_9;P4A;P4B;P5;P6;P7;P8;P9_1;P9_2;P9_3;P9_4;P9_5;P9_6;P9_7;P10_1;P10_2;P10_3;P10_4;P11;P12;P13;P14;P15_ORI_1;P15_ANY_1;P15_DEST_1;P15_MOTIU_1;P15_ORI_2;P15_ANY_2;P15_DEST_2;P15_MOTIU_2;P15_ORI_3;P15_ANY_3;P15_DEST_3;P15_MOTIU_3;P15_ORI_4;P15_ANY_4;P15_DEST_4;P15_MOTIU_4;P15_ORI_5;P15_ANY_5;P15_DEST_5;P15_MOTIU_5;P16_1;P16_2;P17;P18_1;P18_2_Elèctrica;P18_2_Gasnatural;P18_2_Gasbutà;P18_2_Gasoil;P18_2_Energiasolartèrmica;P18_2_Pèl·letsdefustabriquetesllenyacarboni;P18_2_N.S;P18_2_N.C;P19_1;P19_2_Elèctrica;P19_2_Gasnatural;P19_2_Gasbutà;P19_2_Gasoil;P19_2_Energiasolartèrmica;P19_2_Pèl·letsdefustabriquetesllenyacarboni;P19_2_N.S;P19_2_N.C;P20_1;P20_2;P20_3;P20_4;P20_5;P20_6;P20_7;P21_1;P21_2;P21_3;P21_4;P21_5;P21_6;P21_7;P22;P23_1;P23_2;P23_3;P24_1;P24_2;P24_3;P24_4;P25_1;P25_2_Hipotecaolloguer;P25_2_Aigua;P25_2_Gas;P25_2_Electricitat;P25_2_Internet;P25_2_N.S;P25_2_N.C;P25_2_Altres;P26;P27_1;P27_2;P29;P30;P31_1;P32;P33;P34_1;P34_2;P35;P36_1;P36_2;P36_3;P37;PES
8;2;1,00;2;4;1;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;36;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;4;3;9;3;2;1;2;2;2;2;2;2;2;2;#¡NULO!;#¡NULO!;#¡NULO!;18;4;6;1;3;2017;1;5;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;#¡NULO!;2;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1400;1;4;3;1;1;1;1;3;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;2;2;4;4;3;5,00;1;4;#¡NULO!;6;1;0;0;5;1,28
17;2;1,00;1;1;4;2;1;2;1;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;36;78;73;40;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;2;2;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;3;1;8;#¡NULO!;#¡NULO!;1;1;1;1;1;1;1;1;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;1;2;2019;1;4;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;#¡NULO!;4;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;2;1;1;1;1;2;2;1;2;2;2;2;2;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;1;1;1;1;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;2;2;1;1;8;3,00;1;4;#¡NULO!;6;2;0;2;99;0,19
17;1;3,00;2;3;2;1;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;81;76;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;1;2;10;#¡NULO!;#¡NULO!;1;2;2;1;2;2;2;2;2;#¡NULO!;#¡NULO!;#¡NULO!;30;1;3;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;#¡NULO!;4;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2;1;2;2;2;2;2;1;2;2;2;2;2;2;800;4;1;98;2;2;1;2;3;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;2;2;1;1;2;1,00;5;#¡NULO!;#¡NULO!;1;0;0;2;3;0,19
17;1;1,00;1;1;3;1;1;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;22;50;47;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;2;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;4;6;7;#¡NULO!;#¡NULO!;1;2;2;2;2;2;2;2;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;#¡NULO!;4;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;1;1;1;2;2;2;2;2;2;2;2;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;1;1;1;1;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;2;2;1;1;9;3,00;4;#¡NULO!;#¡NULO!;#¡NULO!;2;0;1;5;0,19
17;2;2,00;2;3;4;2;1;1;1;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;61;66;31;28;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;2;2;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;1;2;10;#¡NULO!;#¡NULO!;1;1;1;1;1;1;1;1;2;#¡NULO!;#¡NULO!;#¡NULO!;26;1;3;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;#¡NULO!;4;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;2;2;1;1;1;2;2;1;2;2;2;2;2;2;1500;4;7;1;1;1;1;1;2;0;0;1;0;0;0;0;0;3;2;2;2;2;5;2,00;6;#¡NULO!;#¡NULO!;#¡NULO!;3;0;1;99;0,19
17;2;1,00;2;2;3;2;1;1;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;30;33;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;2;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;3;10;4;3;1;1;1;1;1;1;1;1;2;#¡NULO!;#¡NULO!;#¡NULO!;18;2;6;1;1;2015;1;4;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;#¡NULO!;4;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;1;1;2;2;1;2;2;2;2;2;2;1800;4;1;5;2;2;1;1;2;1;0;0;0;0;0;0;0;3;2;1;1;1;6;3,00;3;#¡NULO!;3;4;1;1;0;5;0,19
17;2;2,00;2;1;4;2;1;1;1;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;56;56;22;19;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;2;2;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;3;10;#¡NULO!;#¡NULO!;1;1;1;1;1;1;1;1;2;#¡NULO!;#¡NULO!;#¡NULO!;33;1;2;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;#¡NULO!;4;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;1;1;1;2;2;1;2;2;1;2;1;2;3000;4;2;9;2;2;1;1;2;0;0;0;1;0;0;0;0;4;2;3;3;1;99;3,00;1;4;#¡NULO!;6;2;0;2;5;0,19
17;1;2,00;2;3;3;1;2;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;40;40;10;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;2;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;1;3;10;#¡NULO!;#¡NULO!;1;2;2;1;3;1;4;2;2;#¡NULO!;#¡NULO!;#¡NULO!;27;1;3;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;#¡NULO!;4;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;2;2;2;2;2;2;2;3000;4;1;8;1;1;1;1;3;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;2;1;1;1;8;5,00;1;4;#¡NULO!;1;2;0;0;5;0,19
17;2;2,00;2;1;4;2;1;1;1;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;45;50;20;15;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;2;2;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;1;4;9;#¡NULO!;#¡NULO!;1;1;1;1;1;1;1;1;2;#¡NULO!;#¡NULO!;#¡NULO!;23;1;1;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;#¡NULO!;2;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;1;1;1;2;2;98;98;98;98;98;98;98;2000;4;1;9;1;1;1;1;3;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;2;3;2;1;98;2,00;6;#¡NULO!;#¡NULO!;#¡NULO!;1;0;2;4;0,20
17;2;3,00;2;1;2;2;1;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;79;83;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;1;7;10;#¡NULO!;#¡NULO!;1;2;2;1;2;2;5;1;2;#¡NULO!;#¡NULO!;#¡NULO!;27;1;1;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;#¡NULO!;4;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1000;4;1;98;1;1;1;1;3;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;2;2;1;1;1;1,00;5;#¡NULO!;#¡NULO!;1;0;0;2;3;0,20
17;1;2,00;2;1;3;1;2;1;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;54;50;21;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;2;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;1;2;10;#¡NULO!;#¡NULO!;99;1;1;1;1;1;1;1;2;#¡NULO!;#¡NULO!;#¡NULO!;20;1;4;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;#¡NULO!;2;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2;1;1;1;1;2;2;2;2;2;2;2;2;2;3000;1;4;5;2;2;1;1;3;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;2;2;4;5;98;3,00;1;4;#¡NULO!;6;3;0;0;6;0,20
17;1;2,00;2;1;1;1;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;50;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;1;5;10;#¡NULO!;#¡NULO!;1;3;3;1;3;1;3;1;1;2;1;2;35;2;3;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;#¡NULO!;4;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1500;4;10;1;1;1;1;1;3;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;1;1;1;1;1;9;5,00;1;4;#¡NULO!;6;1;0;0;6;0,20
17;2;2,00;2;2;3;2;1;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;40;42;12;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;2;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;4;3;10;4;3;1;2;2;2;2;2;2;2;2;#¡NULO!;#¡NULO!;#¡NULO!;25;1;4;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;#¡NULO!;2;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1200;4;1;8;1;1;1;1;3;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;2;2;2;1;2;3,00;1;4;#¡NULO!;4;2;0;0;5;0,20
10;1;2,00;2;1;3;1;2;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;55;50;17;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;2;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;4;5;10;#¡NULO!;#¡NULO!;1;2;2;2;1;1;1;1;2;#¡NULO!;#¡NULO!;#¡NULO!;25;2;1;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;#¡NULO!;2;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2000;4;1;9;1;1;1;1;3;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;2;2;4;1;99;5,00;1;4;#¡NULO!;6;2;0;1;6;1,59
10;1;3,00;2;1;2;1;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;73;66;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;4;3;10;#¡NULO!;#¡NULO!;1;1;1;1;1;1;1;1;2;#¡NULO!;#¡NULO!;#¡NULO!;26;3;4;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;#¡NULO!;2;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1500;1;4;6;1;1;1;1;3;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;3;2;2;4;3;99;5,00;5;#¡NULO!;#¡NULO!;5;0;0;2;5;1,59
10;2;1,00;1;2;3;2;2;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;19;16;47;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;2;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;3;10;98;98;2;1;1;1;1;1;1;1;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;1;2;2015;2;4;2;2015;2;5;2;2018;1;4;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;#¡NULO!;3;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2;2;1;2;1;1;2;2;2;2;2;2;2;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;1;1;1;1;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;3;1;4;1;1;3,00;4;#¡NULO!;#¡NULO!;#¡NULO!;1;0;2;4;1,41
10;1;2,00;2;4;3;1;2;1;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;52;48;13;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;2;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;4;3;10;3;3;2;1;1;1;1;1;1;1;2;#¡NULO!;#¡NULO!;#¡NULO!;18;2;4;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;#¡NULO!;2;3;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;1;0;0;1;0;0;0;0;0;2;1;1;2;1;1;2;1;2;2;1;2;1;2;1000;1;3;4;2;2;2;2;3;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;3;2;2;4;5;5;5,00;1;4;#¡NULO!;6;2;0;1;99;1,46
10;2;2,00;1;3;4;2;1;2;1;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;53;50;19;59;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;2;2;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;4;3;10;#¡NULO!;#¡NULO!;1;2;2;2;2;2;2;2;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;#¡NULO!;2;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;1;1;1;1;2;2;2;2;2;2;1;1;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;2;1;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;5;2;2;4;1;99;2,00;6;#¡NULO!;#¡NULO!;#¡NULO!;1;1;2;4;1,71
10;2;2,00;2;4;2;2;1;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;53;51;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;4;3;10;2;2;1;1;1;1;1;1;1;1;2;#¡NULO!;#¡NULO!;#¡NULO!;17;1;4;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;#¡NULO!;2;3;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;1;1;0;0;0;0;0;0;0;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2000;1;3;4;2;2;2;2;3;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;4;3;1;4;5;1;4,00;1;4;#¡NULO!;6;2;0;0;99;1,47
10;2;1,00;2;4;4;2;1;2;1;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;36;17;13;11;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;2;2;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;3;4;9;3;1;1;1;1;1;1;1;1;1;2;#¡NULO!;#¡NULO!;#¡NULO!;15;4;6;1;2;2011;1;17;1;2011;1;17;1;2014;1;17;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;#¡NULO!;4;3;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;1;0;1;0;0;0;0;0;0;1;2;2;2;1;1;2;2;2;2;1;2;2;2;1200;1;3;4;2;2;1;1;2;1;1;0;1;0;0;0;0;4;2;2;4;5;99;3,00;1;4;#¡NULO!;6;1;0;3;4;1,46
10;1;1,00;1;1;2;1;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;35;69;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;1;3;8;#¡NULO!;#¡NULO!;2;2;2;2;2;2;2;2;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;1;1;2013;1;4;1;2013;1;4;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;#¡NULO!;3;3;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;1;0;1;0;0;0;0;0;0;1;1;98;2;1;1;2;2;2;2;2;2;2;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;1;1;1;1;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;2;2;1;4;1;3;4,00;1;4;#¡NULO!;2;1;0;1;99;1,51
